column	row	N	corrected-left-p-value	corrected-right-p-value	corrected-two-tail-p-value	distribution	expected-mean	expected-stdev	left-p-value	observed	probability	right-p-value	two-tail-p-value
lymph nodes	Starch and sucrose metabolism	48	0.9034363471634045	1	1	BINOMIAL	3.870772337203433	1.8864328865353777	0.4517181735817022	3	0.08064109035840485	0.7545555299916006	1
stomach	Starch and sucrose metabolism	44	1	1	1	BINOMIAL	2.0635629616904314	1.402420620160974	0.6591101108092932	2	0.046899158220237075	0.6176178627369688	1
HR systems	Starch and sucrose metabolism	48	0.7177451551711075	1	1	BINOMIAL	2.2607972039610553	1.4677580820243372	0.09868995883602728	0	0.04709994174918865	1	1
thyroid gland	Starch and sucrose metabolism	46	1	1	1	BINOMIAL	1.9311525743977327	1.360176364497192	0.4193696211168413	1	0.041981577704298535	0.8609414869383265	1
pancreas	Starch and sucrose metabolism	45	1	1	1	BINOMIAL	1.1565477811053635	1.061519323943664	0.30984915512951805	0	0.02570106180234141	1	1
prostate gland	Starch and sucrose metabolism	49	1	0.8085307689937616	1	BINOMIAL	2.0240762014168103	1.3930062147354065	0.9961645235615239	6	0.04130767757993491	0.015159951918633029	1
skin	Colorectal cancer	84	1	0.0011744874451571712	1	BINOMIAL	10.410696906867516	3.0200045925741854	0.9999409810954366	23	0.12393686793889899	1.6883257024134335E-4	1
liver	Colorectal cancer	83	0.9830583431444403	1	1	BINOMIAL	8.607443046779897	2.777555692953771	0.23020986516673603	6	0.10370413309373369	0.872211334943093	1
testis	Colorectal cancer	83	1	0.06554812028359959	1	BINOMIAL	7.89125144843569	2.672262749503165	0.9952637298710577	15	0.09507531865585168	0.0111308128783471	1
kidney	Colorectal cancer	84	1	0.11329995021204022	1	BINOMIAL	6.852790589430034	2.5087315867583984	0.9921324556709786	13	0.08158084035035755	0.018411241909456536	1
adrenal cortex	Colorectal cancer	84	1	0.0025693396130111925	1	BINOMIAL	12.561079845978082	3.26844578647231	0.9999410546757047	26	0.1495366648330724	1.6058372581319953E-4	1
brain, nos	Colorectal cancer	84	1	0.05264793234976271	1	BINOMIAL	8.317183599204501	2.737455977707138	0.9987062439047101	17	0.09901409046672026	0.00329049577186017	1
colon, nos	Colorectal cancer	84	1	0.007495156414483867	1	BINOMIAL	7.307563307060205	2.582991151622762	0.9999096017803216	18	0.08699480127452625	2.81068365543145E-4	1
ovary	Colorectal cancer	82	1	0.5670665673255051	1	BINOMIAL	6.839139813059677	2.503742640694749	0.8556767925544881	9	0.08340414406170338	0.24354782058210794	1
urinary bladder	Colorectal cancer	83	1	0.6593264754473445	1	BINOMIAL	5.539450715698825	2.2737074844746363	0.8983719604557534	8	0.06674037006866054	0.18897892608363376	1
breast	Colorectal cancer	84	1	0.969556661012819	1	BINOMIAL	3.020952075138476	1.7065483922629037	0.8148110399006133	4	0.03596371518021996	0.357524018748477	1
lung	Colorectal cancer	84	1	1	1	BINOMIAL	2.040201005025126	1.410903392972056	0.12676935474244377	0	0.024288107202680067	1	1
bones and joints	Colorectal cancer	82	1	0.7795803270902469	1	BINOMIAL	7.787829269886921	2.6548430558404292	0.8469412799440055	10	0.09497352768154782	0.24986548945200224	1
cervix uteri	Colorectal cancer	84	1	1	1	BINOMIAL	4.997418863453645	2.1679730198233993	0.7671695053229669	6	0.05949308170778149	0.3835172909137412	1
mouth, nos	Colorectal cancer	82	1	1	1	BINOMIAL	2.6937756147540983	1.614088783739924	0.4923068697767029	2	0.03285092213114754	0.755342810120489	1
lymph nodes	Colorectal cancer	84	0.8910101179471785	1	1	BINOMIAL	6.773851590106007	2.4955161413931677	0.47891793839660846	6	0.08064109035840485	0.6796502775566257	1
stomach	Colorectal cancer	82	1	0.7825263696166986	1	BINOMIAL	3.8457309740594403	1.9145154553135788	0.9097669772005498	6	0.046899158220237075	0.18701888078889653	1
HR systems	Colorectal cancer	84	0.4633897530236874	1	1	BINOMIAL	3.9563951069318466	1.9416614349207695	0.017377115738388276	0	0.04709994174918865	1	1
thyroid gland	Colorectal cancer	84	1	1	1	BINOMIAL	3.526452527161077	1.8380442014194174	0.7224189237854105	4	0.041981577704298535	0.4714860136546609	1
pancreas	Colorectal cancer	84	1	1	1	BINOMIAL	2.1588891913966783	1.4503114999420592	0.36094539079682675	1	0.02570106180234141	0.8877601036212852	1
prostate gland	Colorectal cancer	83	1	1	1	BINOMIAL	3.4285372391345974	1.8129843706688773	0.741171764739199	4	0.04130767757993491	0.44983094327075795	1
skin	Leukocyte transendothelial migration	112	1	0.01941145683485357	1	BINOMIAL	13.880929209156687	3.4872009289532238	0.9976222503952462	24	0.12393686793889899	0.004974185813931227	1
liver	Leukocyte transendothelial migration	108	1	0.40574208863664535	1	BINOMIAL	11.20004637412324	3.1683679196528254	0.9082403016926104	15	0.10370413309373369	0.14894329836028752	1
testis	Leukocyte transendothelial migration	108	1	9.917929933397022E-5	1	BINOMIAL	10.268134414831982	3.048259874640073	0.9999976603568201	26	0.09507531865585168	7.485230138412846E-6	1
kidney	Leukocyte transendothelial migration	112	1	0.0603095559127776	1	BINOMIAL	9.137054119240046	2.8968337138789564	0.9957787298565891	17	0.08158084035035755	0.0094233681113715	1
adrenal cortex	Leukocyte transendothelial migration	112	1	0.34121956060469416	1	BINOMIAL	16.748106461304108	3.7740761093029724	0.9319352799481809	22	0.1495366648330724	0.10663111268896693	1
brain, nos	Leukocyte transendothelial migration	112	1	0.5374263702579789	1	BINOMIAL	11.089578132272669	3.160941891247933	0.9137428729897509	15	0.09901409046672026	0.14107442219271946	1
colon, nos	Leukocyte transendothelial migration	112	1	0.7027348836517096	1	BINOMIAL	9.743417742746939	2.982581273407646	0.8246293962929166	12	0.08699480127452625	0.26791767439221426	1
ovary	Leukocyte transendothelial migration	106	1	0.0302507393107604	1	BINOMIAL	8.840839270540558	2.846660611733339	0.9988198103049405	18	0.08340414406170338	0.0029087249337269613	1
urinary bladder	Leukocyte transendothelial migration	106	1	0.9038376291073577	1	BINOMIAL	7.074479227278018	2.569499146839016	0.8298672421728656	9	0.06674037006866054	0.2763325235487463	1
breast	Leukocyte transendothelial migration	112	1	0.972128641734234	1	BINOMIAL	4.027936100184635	1.9705523473162212	0.7835941053850177	5	0.03596371518021996	0.37669984867201567	1
lung	Leukocyte transendothelial migration	111	0.9609975640999584	1	1	BINOMIAL	2.6959798994974875	1.6218815156114894	0.49251125160122866	2	0.024288107202680067	0.7543922530195972	1
bones and joints	Leukocyte transendothelial migration	106	1	0.5610136717942302	1	BINOMIAL	10.067193934244068	3.0184560643571787	0.9234274960551657	14	0.09497352768154782	0.1294646934909762	1
cervix uteri	Leukocyte transendothelial migration	112	1	1	1	BINOMIAL	6.663225151271527	2.503359613181771	0.49783736827130465	6	0.05949308170778149	0.6613854974189046	1
mouth, nos	Leukocyte transendothelial migration	108	1	0.5773988976747625	1	BINOMIAL	3.5478995901639347	1.8523897583927442	0.9736671516320569	7	0.03285092213114754	0.06577962125408687	1
lymph nodes	Leukocyte transendothelial migration	112	0.8104561075847015	1	1	BINOMIAL	9.031802120141343	2.8815738320008033	0.19248332555136663	6	0.08064109035840485	0.8961491803858964	1
stomach	Leukocyte transendothelial migration	105	1	0.051670719176955544	1	BINOMIAL	4.924411613124893	2.1664396723055495	0.9995931249370091	13	0.046899158220237075	0.0012998923063385042	1
HR systems	Leukocyte transendothelial migration	112	0.7449246439047512	1	1	BINOMIAL	5.275193475909129	2.2420375042532426	0.09777135951249859	2	0.04709994174918865	0.970582120525285	1
thyroid gland	Leukocyte transendothelial migration	109	1	1	1	BINOMIAL	4.57599196976854	2.0937728165480265	0.6915080260106634	5	0.041981577704298535	0.4845773203521066	1
pancreas	Leukocyte transendothelial migration	110	1	1	1	BINOMIAL	2.827116798257555	1.6596556554608248	0.22253501568905584	1	0.02570106180234141	0.942964504666405	1
prostate gland	Leukocyte transendothelial migration	111	1	1	1	BINOMIAL	4.585152211372774	2.096604450574896	0.8239709318171176	6	0.04130767757993491	0.31012911231646706	1
skin	Metabolic pathways	1073	1	0.9228708390640795	1	BINOMIAL	132.98425929843862	10.79363732556434	0.3773925551004668	129	0.12393686793889899	0.6575454728331567	1
liver	Metabolic pathways	1014	1	4.944793368447906E-10	1	BINOMIAL	105.15599095704596	9.708289245548517	0.9999999999983217	178	0.10370413309373369	3.1296160559796873E-12	1
testis	Metabolic pathways	989	0.06192323061204038	1	1	BINOMIAL	94.02949015063732	9.224402767199523	3.894542805788703E-4	64	0.09507531865585168	0.9997508691413738	1
kidney	Metabolic pathways	1073	0.6114251049133544	1	1	BINOMIAL	87.53624169593365	8.966323747069776	0.007642813811416931	66	0.08158084035035755	0.9945669151991872	1
adrenal cortex	Metabolic pathways	1073	1	0.36550129164307016	1	BINOMIAL	160.45284136588668	11.681577744681665	0.8846173074947703	174	0.1495366648330724	0.13249421822061294	1
brain, nos	Metabolic pathways	1073	4.1961919057165636E-4	1	1	BINOMIAL	106.24211907079084	9.78379539247114	2.6226199410728524E-6	64	0.09901409046672026	0.9999985188713697	1
colon, nos	Metabolic pathways	1075	1	0.32680941888938964	1	BINOMIAL	93.51941137011572	9.24033055483741	0.9450893123414958	108	0.08699480127452625	0.06740444264593662	1
ovary	Metabolic pathways	939	1	0.42064300670833565	1	BINOMIAL	78.31649127393948	8.472577609754937	0.9047323834546362	89	0.08340414406170338	0.11594646979781047	1
urinary bladder	Metabolic pathways	946	0.957170609817982	1	1	BINOMIAL	63.13639008495287	7.676108652558522	0.32312128866466905	59	0.06674037006866054	0.7230609672322912	1
breast	Metabolic pathways	1078	1	1	1	BINOMIAL	38.76888496427711	6.113477883133883	0.3027819638547622	35	0.03596371518021996	0.7534226618016161	1
lung	Metabolic pathways	1066	0.991026035028671	1	1	BINOMIAL	25.89112227805695	5.026159162279862	0.7061060499579281	28	0.024288107202680067	0.3638076125353507	1
bones and joints	Metabolic pathways	939	1	1	1	BINOMIAL	89.1801424929734	8.983896134822164	0.23060245011180497	82	0.09497352768154782	0.8026039103092741	1
cervix uteri	Metabolic pathways	1073	1	0.7580452063409393	1	BINOMIAL	63.836076672449536	7.748436729242312	0.8674133679163077	72	0.05949308170778149	0.16108460634744962	1
mouth, nos	Metabolic pathways	978	1	1	1	BINOMIAL	32.12820184426229	5.574294644819436	0.055459192338720896	23	0.03285092213114754	0.9635468427711433	1
lymph nodes	Metabolic pathways	1075	0.8072092896706623	1	1	BINOMIAL	86.6891721352852	8.92739955261488	0.21189243853854886	79	0.08064109035840485	0.8199181630097997	1
stomach	Metabolic pathways	989	1	1	1	BINOMIAL	46.383267479814464	6.648904517249971	0.08745394611569635	37	0.046899158220237075	0.935491579316653	1
HR systems	Metabolic pathways	1075	0.685469526269564	1	1	BINOMIAL	50.632437380377795	6.946053018019842	0.0685469526269564	40	0.04709994174918865	0.949669806507941	1
thyroid gland	Metabolic pathways	987	1	1	1	BINOMIAL	41.43581719414266	6.300498092600747	0.10093801022360428	33	0.041981577704298535	0.9260059585566348	1
pancreas	Metabolic pathways	1026	1	1	1	BINOMIAL	26.369289409202285	5.068685300194968	0.011123687811995268	15	0.02570106180234141	0.9941627649393091	1
prostate gland	Metabolic pathways	1046	1	1	1	BINOMIAL	43.20783074861191	6.436071442045982	0.23561498895175365	38	0.04130767757993491	0.8111695236747387	1
skin	Porphyrin and chlorophyll metabolism	38	1	0.04829925171482486	1	BINOMIAL	4.709600981678162	2.031233070518252	0.9948516740607115	10	0.12393686793889899	0.01509351616088277	1
liver	Porphyrin and chlorophyll metabolism	30	1	0.1106340645670118	1	BINOMIAL	3.111123992812011	1.6698765152520487	0.9903589912120575	7	0.10370413309373369	0.03080948633511721	1
testis	Porphyrin and chlorophyll metabolism	38	0.6145891631161396	1	1	BINOMIAL	3.612862108922364	1.8081394007810674	0.11209487880734621	1	0.09507531865585168	0.9775470983483343	1
kidney	Porphyrin and chlorophyll metabolism	38	1	1	1	BINOMIAL	3.100071933313587	1.6873545744292475	0.6239816088578043	3	0.08158084035035755	0.609006537977614	1
adrenal cortex	Porphyrin and chlorophyll metabolism	38	1	0.9361875299185043	1	BINOMIAL	5.682393263656751	2.1983328061828136	0.48863326210413294	5	0.1495366648330724	0.6904383033148969	1
brain, nos	Porphyrin and chlorophyll metabolism	38	0.8319160649794444	1	1	BINOMIAL	3.76253543773537	1.8411929321826106	0.2599737703060764	2	0.09901409046672026	0.9015354417701749	1
colon, nos	Porphyrin and chlorophyll metabolism	39	1	1	1	BINOMIAL	3.3927972497065237	1.7600117974614673	0.3288677245412056	2	0.08699480127452625	0.8644693199611796	1
ovary	Porphyrin and chlorophyll metabolism	36	1	0.925249692937375	1	BINOMIAL	3.0025491862213216	1.658952724263524	0.6467768363085084	3	0.08340414406170338	0.5871776897487188	1
urinary bladder	Porphyrin and chlorophyll metabolism	38	1	0.008114021855571132	1	BINOMIAL	2.5361340626091007	1.538464018664991	0.9998542706078843	9	0.06674037006866054	7.235433501783175E-4	1
breast	Porphyrin and chlorophyll metabolism	41	1	0.6784372006102073	1	BINOMIAL	1.4745123223890182	1.19225977924146	0.9409518991010798	3	0.03596371518021996	0.18232999766399322	1
lung	Porphyrin and chlorophyll metabolism	41	1	2.1422286941043935E-6	1	BINOMIAL	0.9958123953098827	0.9857109094956993	0.9999999972055604	10	0.024288107202680067	4.016678801445738E-8	1
bones and joints	Porphyrin and chlorophyll metabolism	36	1	1	1	BINOMIAL	3.4190469965357213	1.7590702208740057	0.13153397865216968	1	0.09497352768154782	0.9724700022913514	1
cervix uteri	Porphyrin and chlorophyll metabolism	38	1	1	1	BINOMIAL	2.260737104895697	1.45816284673363	0.6043885764834769	2	0.05949308170778149	0.6690879528282476	1
mouth, nos	Porphyrin and chlorophyll metabolism	38	1	1	1	BINOMIAL	1.2483350409836067	1.0987839113122613	0.6437618819540538	1	0.03285092213114754	0.7189717113289567	1
lymph nodes	Porphyrin and chlorophyll metabolism	39	1	1	1	BINOMIAL	3.145002523977789	1.7004076250312115	0.9094887902254932	5	0.08064109035840485	0.20310494255468314	1
stomach	Porphyrin and chlorophyll metabolism	37	1	1	1	BINOMIAL	1.7352688541487717	1.2860350716848274	0.47696630917862204	1	0.046899158220237075	0.8309023526536523	1
HR systems	Porphyrin and chlorophyll metabolism	39	0.9314180047604026	1	1	BINOMIAL	1.8368977282183572	1.3230192561788567	0.721848953689312	2	0.04709994174918865	0.5539616935209831	1
thyroid gland	Porphyrin and chlorophyll metabolism	38	1	1	1	BINOMIAL	1.5952999527633442	1.2362551289417352	0.1959777185244313	0	0.041981577704298535	1	1
pancreas	Porphyrin and chlorophyll metabolism	37	1	1	1	BINOMIAL	0.9509392866866322	0.9625482519381688	0.38160361682861366	0	0.02570106180234141	1	1
prostate gland	Porphyrin and chlorophyll metabolism	40	1	1	1	BINOMIAL	1.6523071031973964	1.2585921238095692	0.7717425053321239	2	0.04130767757993491	0.4961543627962308	1
skin	Primary immunodeficiency	35	1	0.010967352901420818	1	BINOMIAL	4.337790377861465	1.949404582084956	0.9993106284500827	11	0.12393686793889899	0.002536200358453564	1
liver	Primary immunodeficiency	35	1	1	1	BINOMIAL	3.629644658280679	1.8036727822849077	0.5016512986231911	3	0.10370413309373369	0.7180043861731225	1
testis	Primary immunodeficiency	34	1	4.2613388377290445E-4	1	BINOMIAL	3.2325608342989574	1.7103286476299104	0.9999930147459931	12	0.09507531865585168	4.020130978989665E-5	1
kidney	Primary immunodeficiency	35	1	0.12089985175327303	1	BINOMIAL	2.855329412262514	1.6193792759366306	0.9937678819022612	7	0.08158084035035755	0.02115747405682278	1
adrenal cortex	Primary immunodeficiency	35	1	0.8650388344769826	1	BINOMIAL	5.233783269157534	2.1097726831648433	0.5719369888566642	5	0.1495366648330724	0.61634016956485	1
brain, nos	Primary immunodeficiency	35	1	1	1	BINOMIAL	3.465493166335209	1.7670202354392814	0.5388796891364793	3	0.09901409046672026	0.6870517299918627	1
colon, nos	Primary immunodeficiency	35	1	1	1	BINOMIAL	3.0448180446084185	1.6673136189393456	0.40270559399036354	2	0.08699480127452625	0.8207137803579116	1
ovary	Primary immunodeficiency	34	1	1	1	BINOMIAL	2.8357408980979146	1.612212255167195	0.4523733150407686	2	0.08340414406170338	0.788079896371383	1
urinary bladder	Primary immunodeficiency	34	0.9529446493332775	1	1	BINOMIAL	2.2691725823344586	1.455241273617471	0.32776440168150944	1	0.06674037006866054	0.9044821985469826	1
breast	Primary immunodeficiency	35	1	0.960437066635499	1	BINOMIAL	1.2587300313076986	1.1015722504552115	0.8696242439548465	2	0.03596371518021996	0.3601638999883121	1
lung	Primary immunodeficiency	35	1	1	1	BINOMIAL	0.8500837520938024	0.9107342240147186	0.42291778592303714	0	0.024288107202680067	1	1
bones and joints	Primary immunodeficiency	34	0.9999998534231316	1.662226473797114E-4	1	BINOMIAL	3.2290999411726258	1.7095089729285375	0.9999998534231317	14	0.09497352768154782	1.065529790895586E-6	1
cervix uteri	Primary immunodeficiency	35	1	0.7629622223348943	1	BINOMIAL	2.0822578597723522	1.3994205668005046	0.9453762523887969	4	0.05949308170778149	0.15259244446697887	1
mouth, nos	Primary immunodeficiency	34	1	1	1	BINOMIAL	1.1169313524590163	1.0393455284810476	0.6921455068165779	1	0.03285092213114754	0.6787993980810942	1
lymph nodes	Primary immunodeficiency	35	1	1	1	BINOMIAL	2.8224381625441697	1.6108487426345888	0.852184512970226	4	0.08064109035840485	0.3112195946229579	1
stomach	Primary immunodeficiency	32	1	1	1	BINOMIAL	1.5007730630475864	1.1959883234007964	0.811762349307386	2	0.046899158220237075	0.4464502119144806	1
HR systems	Primary immunodeficiency	35	0.9588308472450535	1	1	BINOMIAL	1.6484979612216026	1.253337066903556	0.7730573705913244	2	0.04709994174918865	0.49555151258456026	1
thyroid gland	Primary immunodeficiency	34	1	1	1	BINOMIAL	1.4273736419461502	1.169380282236587	0.8299277758005301	2	0.041981577704298535	0.42070848770646435	1
pancreas	Primary immunodeficiency	35	1	1	1	BINOMIAL	0.8995371630819493	0.936172047681449	0.7731564731879816	1	0.02570106180234141	0.5979981758419043	1
prostate gland	Primary immunodeficiency	34	1	1	1	BINOMIAL	1.4044610377177869	1.1603646039060997	0.23828377904428383	0	0.04130767757993491	1	1
skin	Prion diseases	35	1	0.1566231206737033	1	BINOMIAL	4.337790377861465	1.949404582084956	0.9761035889392392	8	0.12393686793889899	0.060691459261060024	1
liver	Prion diseases	35	1	0.01096429184613827	1	BINOMIAL	3.629644658280679	1.8036727822849077	0.9994202784106389	10	0.10370413309373369	0.002290010322294702	1
testis	Prion diseases	35	1	0.0024164658074796847	1	BINOMIAL	3.327636152954809	1.735298269849278	0.9999441162404562	11	0.09507531865585168	2.735621668844926E-4	1
kidney	Prion diseases	35	1	0.04335386502774846	1	BINOMIAL	2.855329412262514	1.6193792759366306	0.9984081169638552	8	0.08158084035035755	0.006232118097738841	1
adrenal cortex	Prion diseases	35	1	0.5676529365222427	1	BINOMIAL	5.233783269157534	2.1097726831648433	0.8580339945069059	7	0.1495366648330724	0.26253948314153724	1
brain, nos	Prion diseases	35	1	0.16828366683624582	1	BINOMIAL	3.465493166335209	1.7670202354392814	0.9940904964385621	8	0.09901409046672026	0.018931912519077655	1
colon, nos	Prion diseases	35	1	0.5792029734715826	1	BINOMIAL	3.0448180446084185	1.6673136189393456	0.9208311788944556	5	0.08699480127452625	0.18462094779406693	1
ovary	Prion diseases	34	1	1	1	BINOMIAL	2.8357408980979146	1.612212255167195	0.4523733150407686	2	0.08340414406170338	0.788079896371383	1
urinary bladder	Prion diseases	34	1	0.15425917687225915	1	BINOMIAL	2.2691725823344586	1.455241273617471	0.9936017180413342	6	0.06674037006866054	0.023581020668370825	1
breast	Prion diseases	35	1	0.5489505517690706	1	BINOMIAL	1.2587300313076986	1.1015722504552115	0.9639198533604486	3	0.03596371518021996	0.13037575604515425	1
lung	Prion diseases	35	0.9951006727600874	1	1	BINOMIAL	0.8500837520938024	0.9107342240147186	0.42291778592303714	0	0.024288107202680067	1	1
bones and joints	Prion diseases	34	1	0.2819442415428158	1	BINOMIAL	3.2290999411726258	1.7095089729285375	0.9873869760504104	7	0.09497352768154782	0.03795403251537905	1
cervix uteri	Prion diseases	35	1	1	1	BINOMIAL	2.0822578597723522	1.3994205668005046	0.8474075555330215	3	0.05949308170778149	0.34618688125692615	1
mouth, nos	Prion diseases	34	1	0.7896669388888857	1	BINOMIAL	1.1169313524590163	1.0393455284810476	0.9753656373684562	3	0.03285092213114754	0.09995784036568174	1
lymph nodes	Prion diseases	35	1	1	1	BINOMIAL	2.8224381625441697	1.6108487426345888	0.9410485340357957	5	0.08064109035840485	0.14781548702977412	1
stomach	Prion diseases	35	1	1	1	BINOMIAL	1.6414705377082977	1.2507945279886934	0.7749234286139586	2	0.046899158220237075	0.49325831747986826	1
HR systems	Prion diseases	35	0.8586357232603242	1	1	BINOMIAL	1.6484979612216026	1.253337066903556	0.5044484874154405	1	0.04709994174918865	0.8152189747802627	1
thyroid gland	Prion diseases	35	1	1	1	BINOMIAL	1.4693552196504487	1.1864524302817525	0.5647391390974706	1	0.041981577704298535	0.7771128063279868	1
pancreas	Prion diseases	35	1	1	1	BINOMIAL	0.8995371630819493	0.936172047681449	0.9878947085245496	3	0.02570106180234141	0.06040162753208703	1
prostate gland	Prion diseases	35	1	1	1	BINOMIAL	1.4457687152977217	1.1773051292468943	0.2284408295269941	0	0.04130767757993491	1	1
skin	Retinol metabolism	58	1	0.1310740693103746	1	BINOMIAL	7.188338340456141	2.5094697051080144	0.9766536302449484	12	0.12393686793889899	0.04997198892458031	1
liver	Retinol metabolism	46	1	3.99784349755259E-4	1	BINOMIAL	4.77039012231175	2.0677719773124164	0.9999916929088488	15	0.10370413309373369	3.795421041980307E-5	1
testis	Retinol metabolism	57	0.10698818773046748	1	1	BINOMIAL	5.419293163383546	2.2145094578676736	0.0033644084191970904	0	0.09507531865585168	1	1
kidney	Retinol metabolism	58	0.9592845132063705	1	1	BINOMIAL	4.731688740320738	2.0846279276189907	0.13789714877341577	2	0.08158084035035755	0.9558032791489048	1
adrenal cortex	Retinol metabolism	58	0.9353654691056656	1	1	BINOMIAL	8.673126560318199	2.7159116592431864	0.11692068363820819	5	0.1495366648330724	0.9471340275468403	1
