samples	symbol	Genomic Alterations	Mutation	CNA Status	Expression
TCGA-27-2521	ANAPC1	-	-	-	-0.828
TCGA-02-2483	ANAPC1	-	-	-	-0.764
TCGA-14-4157	ANAPC1	-	-	-	-
TCGA-14-1401	ANAPC1	-	-	-	-
TCGA-76-4935	ANAPC1	-	-	-	-
TCGA-19-1387	ANAPC1	-	-	-	-
TCGA-12-3650	ANAPC1	-	-	-	-1.007
TCGA-08-0353	ANAPC1	-	-	-	-
TCGA-06-0745	ANAPC1	-	-	-	-0.935
TCGA-32-5222	ANAPC1	-	-	-	-0.956
TCGA-06-0216	ANAPC1	-	-	-	-
TCGA-02-0048	ANAPC1	-	-	-	-
TCGA-76-6191	ANAPC1	-	-	-	-
TCGA-14-0865	ANAPC1	-	-	-	-
TCGA-08-0359	ANAPC1	-	-	-	-
TCGA-02-0446	ANAPC1	-	-	-	-
TCGA-06-0410	ANAPC1	-	-	-	-
TCGA-02-0024	ANAPC1	-	-	-	-
TCGA-02-0014	ANAPC1	-	-	-	-
TCGA-08-0347	ANAPC1	-	-	-	-
TCGA-26-5134	ANAPC1	-	-	-	-0.8
TCGA-14-1455	ANAPC1	-	-	-	-
TCGA-02-0440	ANAPC1	-	-	-	-
TCGA-02-0047	ANAPC1	-	-	-	-0.723
TCGA-14-1795	ANAPC1	-	-	-	-
TCGA-02-0104	ANAPC1	-	-	-	-
TCGA-02-0281	ANAPC1	-	-	-	-
TCGA-08-0517	ANAPC1	-	-	-	-
TCGA-19-5956	ANAPC1	-	-	-	-
TCGA-08-0348	ANAPC1	-	-	-	-
TCGA-76-6285	ANAPC1	-	-	-	-
TCGA-06-0413	ANAPC1	-	-	-	-
TCGA-06-1801	ANAPC1	-	-	-	-
TCGA-32-1976	ANAPC1	-	-	-	-
TCGA-08-0345	ANAPC1	-	-	-	-
TCGA-15-1449	ANAPC1	-	-	-	-
TCGA-32-4208	ANAPC1	-	-	-	-
TCGA-06-0174	ANAPC1	-	-	-	-0.256
TCGA-12-0616	ANAPC1	-	-	-	-0.964
TCGA-19-2624	ANAPC1	-	-	-	-0.73
TCGA-41-2571	ANAPC1	-	-	-	-0.742
TCGA-06-0686	ANAPC1	-	-	-	-0.935
TCGA-12-1602	ANAPC1	-	-	-	-
TCGA-06-0177	ANAPC1	-	-	-	-
TCGA-19-0957	ANAPC1	-	-	-	-0.597
TCGA-26-5135	ANAPC1	-	-	-	-0.995
TCGA-02-0321	ANAPC1	-	-	-	-
TCGA-02-0060	ANAPC1	-	-	-	-
TCGA-14-1451	ANAPC1	-	-	-	-
TCGA-12-0618	ANAPC1	-	-	-	-0.601
TCGA-12-3646	ANAPC1	-	-	-	-
TCGA-06-0129	ANAPC1	-	-	-	0.12
TCGA-02-0003	ANAPC1	-	-	-	-
TCGA-14-1456	ANAPC1	-	-	-	-
TCGA-06-2559	ANAPC1	-	-	-	-0.146
TCGA-16-0846	ANAPC1	-	-	-	-0.921
TCGA-32-2634	ANAPC1	-	-	-	-0.314
TCGA-06-0875	ANAPC1	-	-	-	-
TCGA-06-2558	ANAPC1	-	-	-	-0.42
TCGA-06-2570	ANAPC1	-	-	-	-0.651
TCGA-41-5651	ANAPC1	-	-	-	-0.262
TCGA-06-5417	ANAPC1	-	-	-	-0.46
TCGA-26-5133	ANAPC1	-	-	-	-0.374
TCGA-06-0128	ANAPC1	-	-	-	-
TCGA-19-2629	ANAPC1	-	-	-	-0.547
TCGA-15-1444	ANAPC1	-	-	-	-0.635
TCGA-06-6389	ANAPC1	-	-	-	-
TCGA-26-1442	ANAPC1	-	-	-	-1.039
TCGA-06-0238	ANAPC1	-	-	-	-1.123
TCGA-02-0007	ANAPC1	-	-	-	-
TCGA-02-0046	ANAPC1	-	-	-	-
TCGA-14-1794	ANAPC1	-	-	-	-
TCGA-12-1099	ANAPC1	-	-	-	-
TCGA-06-1087	ANAPC1	-	-	-	-
TCGA-06-0166	ANAPC1	-	-	-	-
TCGA-76-6192	ANAPC1	-	-	-	-
TCGA-12-1597	ANAPC1	-	-	-	-1.124
TCGA-41-2573	ANAPC1	-	-	-	-
TCGA-28-2510	ANAPC1	-	-	-	-0.896
TCGA-02-0074	ANAPC1	-	-	-	-
TCGA-19-0960	ANAPC1	-	-	-	-
TCGA-02-0069	ANAPC1	-	-	-	-
TCGA-16-0848	ANAPC1	-	-	-	-
TCGA-08-0524	ANAPC1	-	-	-	-
TCGA-14-3477	ANAPC1	-	-	-	-
TCGA-08-0245	ANAPC1	-	-	-	-
TCGA-02-0339	ANAPC1	-	-	-	-
TCGA-06-6391	ANAPC1	-	-	-	-
TCGA-16-0850	ANAPC1	-	-	-	-
TCGA-08-0350	ANAPC1	-	-	-	-
TCGA-28-1756	ANAPC1	-	-	-	-
TCGA-76-4932	ANAPC1	-	-	-	-0.792
TCGA-02-0011	ANAPC1	-	-	-	-
TCGA-06-0146	ANAPC1	-	-	-	-
TCGA-02-0087	ANAPC1	-	-	-	-
TCGA-19-1392	ANAPC1	-	-	-	-
TCGA-06-1805	ANAPC1	-	-	-	-
TCGA-28-1746	ANAPC1	-	-	-	-
TCGA-19-5960	ANAPC1	-	-	-	0.711
TCGA-02-0026	ANAPC1	-	-	-	-
TCGA-06-0414	ANAPC1	-	-	-	-
TCGA-02-0010	ANAPC1	-	-	-	-
TCGA-08-0344	ANAPC1	-	-	-	-
TCGA-08-0351	ANAPC1	-	-	-	-
TCGA-02-0258	ANAPC1	-	-	-	-
TCGA-14-1821	ANAPC1	-	-	-	-
TCGA-32-1973	ANAPC1	-	-	-	-
TCGA-02-2466	ANAPC1	-	-	-	-
TCGA-14-1454	ANAPC1	-	-	-	-
TCGA-16-0849	ANAPC1	-	-	-	-
TCGA-12-0818	ANAPC1	-	-	-	-
TCGA-06-5416	ANAPC1	-	-	-	-0.604
TCGA-02-0071	ZFP36L1	-	-	-	-
TCGA-32-1978	ZFP36L1	-	-	-	-
TCGA-06-0187	ZFP36L1	-	-	-	-0.26
TCGA-06-0743	ZFP36L1	-	-	-	-0.238
TCGA-06-2563	ZFP36L1	-	-	-	-0.733
TCGA-06-0876	ZFP36L1	-	-	-	-
TCGA-06-5408	ZFP36L1	-	-	-	-0.727
TCGA-06-0744	ZFP36L1	-	-	-	-0.435
TCGA-32-1991	ZFP36L1	-	-	-	-
TCGA-19-5954	ZFP36L1	-	-	-	-
TCGA-08-0357	ZFP36L1	-	-	-	-
TCGA-08-0514	ZFP36L1	-	-	-	-
TCGA-12-0692	ZFP36L1	-	-	-	-
TCGA-28-5220	ZFP36L1	-	-	-	-0.892
TCGA-76-4926	ZFP36L1	-	-	-	-0.219
TCGA-76-4931	ZFP36L1	-	-	-	-0.793
TCGA-06-2565	ZFP36L1	-	-	-	-0.493
TCGA-16-1048	ZFP36L1	-	-	-	-
TCGA-26-1439	ZFP36L1	-	-	-	-
TCGA-06-0137	ZFP36L1	-	-	-	-
TCGA-14-0786	ZFP36L1	-	-	-	-
TCGA-06-0125	ZFP36L1	-	-	-	-0.436
TCGA-81-5910	ZFP36L1	-	-	-	-
TCGA-06-0211	ZFP36L1	-	-	-	-0.825
TCGA-32-1979	ZFP36L1	-	-	-	-
TCGA-15-0742	ZFP36L1	-	-	-	-0.758
TCGA-06-0158	ZFP36L1	-	-	-	0.24
TCGA-14-0790	ZFP36L1	-	-	-	-0.793
TCGA-06-0747	ZFP36L1	-	-	-	0.883
TCGA-27-2528	ZFP36L1	-	-	-	-0.552
TCGA-12-3652	ZFP36L1	-	-	-	-0.84
TCGA-28-1747	ZFP36L1	-	-	-	-0.695
TCGA-32-2495	ZFP36L1	-	-	-	-
TCGA-16-0861	ZFP36L1	-	-	-	-
TCGA-02-0333	ZFP36L1	-	-	-	-
TCGA-06-0148	ZFP36L1	-	-	-	-
TCGA-19-5950	ZFP36L1	-	-	-	-
TCGA-14-0787	ZFP36L1	-	-	-	-0.742
TCGA-02-0043	ZFP36L1	-	-	-	-
TCGA-02-0260	ZFP36L1	-	-	-	-
TCGA-06-5415	ZFP36L1	-	-	-	-0.507
TCGA-28-1749	ZFP36L1	-	-	-	-
TCGA-28-1757	ZFP36L1	-	-	-	-
TCGA-12-0780	ZFP36L1	-	-	-	-
TCGA-12-5299	ZFP36L1	-	-	-	-0.621
TCGA-02-0009	ZFP36L1	-	-	-	-
TCGA-02-0422	ZFP36L1	-	-	-	-
TCGA-02-0038	ZFP36L1	-	-	-	-
TCGA-12-0615	ZFP36L1	-	-	-	-
TCGA-32-4719	ZFP36L1	-	-	-	-
TCGA-19-1786	ZFP36L1	-	-	-	-
TCGA-19-5959	ZFP36L1	-	-	-	-
TCGA-19-5952	ZFP36L1	-	-	-	-
TCGA-27-1837	ZFP36L1	-	-	-	-0.718
TCGA-19-2631	ZFP36L1	-	-	-	-
TCGA-41-2572	ZFP36L1	-	-	-	-0.758
TCGA-12-3653	ZFP36L1	-	-	-	-0.89
TCGA-08-0358	ZFP36L1	-	-	-	-
TCGA-19-2619	ZFP36L1	-	-	-	0.26
TCGA-27-1833	ZFP36L1	-	-	-	-
TCGA-02-0317	ZFP36L1	-	-	-	-
TCGA-06-0877	ZFP36L1	-	-	-	-
TCGA-12-0688	ZFP36L1	-	-	-	-
TCGA-19-5951	ZFP36L1	-	-	-	-
TCGA-14-1453	ZFP36L1	-	-	-	-
TCGA-06-0145	ZFP36L1	-	-	-	-
TCGA-26-1443	ZFP36L1	-	-	-	-
TCGA-87-5896	ZFP36L1	-	-	-	-
TCGA-06-2564	ZFP36L1	-	-	-	-0.368
TCGA-06-0126	ZFP36L1	-	-	-	-
TCGA-27-2523	ZFP36L1	-	-	-	-0.845
TCGA-28-2514	ZFP36L1	-	-	-	-0.627
TCGA-06-5414	ZFP36L1	-	-	-	-0.669
TCGA-02-0290	ZFP36L1	-	-	-	-
TCGA-12-0657	ZFP36L1	-	-	-	-
TCGA-08-0531	ZFP36L1	-	-	-	-
TCGA-12-0819	ZFP36L1	-	-	-	-
TCGA-16-1055	ZFP36L1	-	-	-	-
TCGA-06-0127	ZFP36L1	-	-	-	-
TCGA-02-0023	ZFP36L1	-	-	-	-
TCGA-16-1047	ZFP36L1	-	-	-	-
TCGA-08-0375	ZFP36L1	-	-	-	-
TCGA-19-1386	ZFP36L1	-	-	-	-
TCGA-08-0355	ZFP36L1	-	-	-	-
TCGA-02-0430	ZFP36L1	-	-	-	-
TCGA-15-1446	ZFP36L1	-	-	-	-
TCGA-08-0525	ZFP36L1	-	-	-	-
TCGA-26-1440	ZFP36L1	-	-	-	-
TCGA-19-1789	ZFP36L1	-	-	-	-
TCGA-12-1094	ZFP36L1	-	-	-	-
TCGA-08-0518	ZFP36L1	-	-	-	-
TCGA-08-0354	ZFP36L1	-	-	-	-
TCGA-19-0964	ZFP36L1	-	-	-	-
TCGA-14-1402	ZFP36L1	-	-	-	-0.87
TCGA-08-0244	ZFP36L1	-	-	-	-
TCGA-16-1062	ZFP36L1	-	-	-	-
TCGA-12-3648	ZFP36L1	-	-	-	-
TCGA-28-1755	ZFP36L1	-	-	-	-
TCGA-02-0016	ZFP36L1	-	-	-	-
TCGA-08-0529	ZFP36L1	-	-	-	-
TCGA-08-0246	ZFP36L1	-	-	-	-
TCGA-02-0289	ZFP36L1	-	-	-	-
TCGA-02-0285	ZFP36L1	-	-	-	-
TCGA-02-0068	ZFP36L1	-	-	-	-
TCGA-06-0879	ZFP36L1	-	-	-	-
TCGA-02-0015	ZFP36L1	-	-	-	-
TCGA-02-0027	ZFP36L1	-	-	-	-
TCGA-28-6450	ZFP36L1	-	-	-	-
TCGA-19-5958	ZFP36L1	-	-	-	-
TCGA-16-1056	ZFP36L1	-	-	-	-
TCGA-02-0037	ZFP36L1	-	-	-	-
TCGA-12-1091	ZFP36L1	-	-	-	-
TCGA-12-0703	ZFP36L1	-	-	-	-
TCGA-08-0521	ZFP36L1	-	-	-	-
TCGA-12-1098	ZFP36L1	-	-	-	-
TCGA-32-2638	ZFP36L1	-	-	-	-0.415
TCGA-06-5856	ZFP36L1	-	-	-	-0.57
TCGA-26-5132	ZFP36L1	-	-	-	0.148
TCGA-02-0102	ZFP36L1	-	-	-	-
TCGA-06-6390	ZFP36L1	-	-	-	-
TCGA-02-2485	ZFP36L1	-	-	-	0.64
TCGA-32-1970	ZFP36L1	-	-	-	-0.578
TCGA-19-2625	ZFP36L1	-	-	-	0.375
TCGA-27-1835	ZFP36L1	-	-	-	-1.171
TCGA-28-5219	ZFP36L1	-	-	-	-
TCGA-06-0157	ZFP36L1	-	-	-	-0.383
TCGA-19-2621	ZFP36L1	-	-	-	-
TCGA-32-1977	ZFP36L1	-	-	-	-
TCGA-06-0402	ZFP36L1	-	-	-	-
TCGA-12-1600	ZFP36L1	Gain	0	2	-
TCGA-02-0021	ZFP36L1	-	-	-	-
TCGA-02-0269	ZFP36L1	-	-	-	-
TCGA-08-0356	ZFP36L1	-	-	-	-
TCGA-06-1804	ZFP36L1	-	-	-	0.112
TCGA-12-0820	ZFP36L1	-	-	-	-
TCGA-76-4928	ZFP36L1	-	-	-	-0.483
TCGA-02-0266	ZFP36L1	-	-	-	-
TCGA-19-4068	ZFP36L1	-	-	-	-
TCGA-12-0656	ZFP36L1	-	-	-	-
TCGA-02-0070	ZFP36L1	-	-	-	-
TCGA-08-0516	ZFP36L1	-	-	-	-
TCGA-06-0152	ZFP36L1	-	-	-	-0.642
TCGA-06-0155	ZFP36L1	-	-	-	-
TCGA-06-0210	ZFP36L1	-	-	-	0.194
TCGA-28-1753	ZFP36L1	-	-	-	-0.835
TCGA-06-0644	ZFP36L1	-	-	-	-0.665
TCGA-28-5216	ZFP36L1	-	-	-	-0.329
TCGA-06-0154	ZFP36L1	-	-	-	-
TCGA-06-0750	ZFP36L1	-	-	-	-0.768
TCGA-06-0412	ZFP36L1	-	-	-	-
TCGA-32-4213	ZFP36L1	-	-	-	-0.625
TCGA-06-0143	ZFP36L1	-	-	-	-
TCGA-26-5139	ZFP36L1	-	-	-	-0.474
TCGA-16-1045	ZFP36L1	-	-	-	-0.297
TCGA-28-5209	ZFP36L1	-	-	-	-0.63
TCGA-14-1823	ZFP36L1	-	-	-	-0.559
TCGA-06-0878	ZFP36L1	-	-	-	-0.518
TCGA-14-1452	ZFP36L1	-	-	-	-
TCGA-12-0778	ZFP36L1	-	-	-	-
TCGA-02-0064	ZFP36L1	-	-	-	-
TCGA-06-0124	ZFP36L1	-	-	-	-
TCGA-02-2486	ZFP36L1	-	-	-	-0.501
TCGA-02-0106	ZFP36L1	-	-	-	-
TCGA-28-5208	ZFP36L1	-	-	-	-0.827
TCGA-32-2494	ZFP36L1	-	-	-	-
TCGA-41-3393	ZFP36L1	-	-	-	-
TCGA-06-0122	ZFP36L1	-	-	-	-
TCGA-02-0116	ZFP36L1	-	-	-	-
TCGA-16-1060	ZFP36L1	-	-	-	-
TCGA-32-2615	ZFP36L1	-	-	-	-0.171
TCGA-06-2561	ZFP36L1	-	-	-	-0.512
TCGA-06-5418	ZFP36L1	-	-	-	0.162
TCGA-14-1396	ZFP36L1	-	-	-	-
TCGA-06-0175	ZFP36L1	-	-	-	-
TCGA-27-2524	ZFP36L1	-	-	-	-0.708
TCGA-06-1802	ZFP36L1	-	-	-	-
TCGA-06-2562	ZFP36L1	-	-	-	-0.697
TCGA-08-0510	ZFP36L1	-	-	-	-
TCGA-12-1095	ZFP36L1	-	-	-	-
TCGA-12-0620	ZFP36L1	-	-	-	-
TCGA-06-1086	ZFP36L1	-	-	-	-
TCGA-02-0051	ZFP36L1	-	-	-	-
TCGA-19-0962	ZFP36L1	-	-	-	-
TCGA-28-1750	ZFP36L1	-	-	-	-
TCGA-02-0086	ZFP36L1	-	-	-	-
TCGA-06-0397	ZFP36L1	-	-	-	-
TCGA-06-2557	ZFP36L1	-	-	-	-0.016
TCGA-28-5214	ZFP36L1	-	-	-	-
TCGA-06-0140	ZFP36L1	-	-	-	-
TCGA-02-0006	ZFP36L1	-	-	-	-
TCGA-02-0099	ZFP36L1	-	-	-	-
TCGA-26-1438	ZFP36L1	-	-	-	-
TCGA-02-0330	ZFP36L1	-	-	-	-
TCGA-12-0772	ZFP36L1	-	-	-	-
TCGA-02-0039	ZFP36L1	-	-	-	-
TCGA-02-0337	ZFP36L1	-	-	-	-
TCGA-28-5207	ZFP36L1	-	-	-	-0.3
TCGA-27-1838	ZFP36L1	-	-	-	-
TCGA-12-0619	ZFP36L1	-	-	-	0.173
TCGA-14-1034	ZFP36L1	-	-	-	-0.385
TCGA-06-0184	ZFP36L1	-	-	-	-0.566
TCGA-06-0190	ZFP36L1	-	-	-	1.28
TCGA-27-2519	ZFP36L1	-	-	-	-0.77
TCGA-02-0055	ZFP36L1	-	-	-	0.93
TCGA-76-6193	ZFP36L1	-	-	-	-
TCGA-28-2509	ZFP36L1	-	-	-	-0.333
TCGA-02-0033	ZFP36L1	-	-	-	-
TCGA-32-2491	ZFP36L1	-	-	-	-
TCGA-26-5136	ZFP36L1	-	-	-	-0.311
TCGA-19-2623	ZFP36L1	-	-	-	-
TCGA-06-0130	ZFP36L1	-	-	-	0.151
TCGA-14-0871	ZFP36L1	-	-	-	0.085
TCGA-06-0189	ZFP36L1	-	-	-	-
TCGA-28-5215	ZFP36L1	-	-	-	-0.343
TCGA-06-2569	ZFP36L1	-	-	-	-0.101
TCGA-32-2632	ZFP36L1	-	-	-	-0.576
TCGA-14-1037	ZFP36L1	-	-	-	-
TCGA-02-2470	ZFP36L1	-	-	-	-
TCGA-06-0149	ZFP36L1	-	-	-	-
TCGA-12-1092	ZFP36L1	-	-	-	-
TCGA-12-0775	ZFP36L1	-	-	-	-
TCGA-06-0881	ZFP36L1	-	-	-	-
TCGA-14-0789	ZFP36L1	-	-	-	0.179
TCGA-76-6282	ZFP36L1	-	-	-	-
TCGA-06-0650	ZFP36L1	-	-	-	-
TCGA-28-2513	ZFP36L1	-	-	-	-0.613
TCGA-12-0829	ZFP36L1	-	-	-	-
TCGA-32-2616	ZFP36L1	-	-	-	-0.497
TCGA-27-1832	ZFP36L1	-	-	-	0.213
TCGA-06-0645	ZFP36L1	-	-	-	0.181
TCGA-28-2501	ZFP36L1	-	-	-	-
TCGA-06-0169	ZFP36L1	-	-	-	-
TCGA-14-0736	ZFP36L1	-	-	-	-0.692
TCGA-19-1388	ZFP36L1	-	-	-	-
TCGA-12-0776	ZFP36L1	-	-	-	-
TCGA-08-0390	ZFP36L1	-	-	-	-
TCGA-06-0194	ZFP36L1	-	-	-	-
TCGA-06-0409	ZFP36L1	-	-	-	-
TCGA-14-0783	ZFP36L1	-	-	-	-
TCGA-08-0352	ZFP36L1	-	-	-	-
TCGA-19-1790	ZFP36L1	-	-	-	-
TCGA-28-5213	ZFP36L1	-	-	-	-0.266
TCGA-06-0192	ZFP36L1	-	-	-	-
TCGA-41-3915	ZFP36L1	-	-	-	0.497
TCGA-41-4097	ZFP36L1	-	-	-	-0.331
TCGA-28-2502	ZFP36L1	-	-	-	-
TCGA-06-5412	ZFP36L1	-	-	-	-0.204
TCGA-19-5955	ZFP36L1	-	-	-	-
TCGA-06-0168	ZFP36L1	-	-	-	-0.44
TCGA-14-0781	ZFP36L1	-	-	-	-0.371
TCGA-02-0079	ZFP36L1	-	-	-	-
TCGA-12-1096	ZFP36L1	-	-	-	-
TCGA-19-5947	ZFP36L1	-	-	-	-
TCGA-27-2527	ZFP36L1	-	-	-	-
TCGA-06-0206	ZFP36L1	-	-	-	-
TCGA-06-5410	ZFP36L1	-	-	-	-0.07
TCGA-32-1986	ZFP36L1	-	-	-	-
TCGA-32-2498	ZFP36L1	-	-	-	-
TCGA-06-0141	ZFP36L1	-	-	-	-0.684
TCGA-28-5218	ZFP36L1	-	-	-	-0.106
TCGA-32-4209	ZFP36L1	-	-	-	-
TCGA-08-0392	ZFP36L1	-	-	-	-
TCGA-08-0346	ZFP36L1	-	-	-	-
TCGA-12-0827	ZFP36L1	-	-	-	-
TCGA-02-0332	ZFP36L1	-	-	-	-
TCGA-12-1088	ZFP36L1	-	-	-	-
TCGA-12-1090	ZFP36L1	-	-	-	-
TCGA-02-0059	ZFP36L1	-	-	-	-
TCGA-02-0025	ZFP36L1	-	-	-	-
TCGA-19-1389	ZFP36L1	-	-	-	0.105
TCGA-06-0139	ZFP36L1	-	-	-	-
TCGA-06-0176	ZFP36L1	-	-	-	-
TCGA-06-1800	ZFP36L1	-	-	-	-
TCGA-06-5858	ZFP36L1	-	-	-	-0.555
TCGA-19-1787	ZFP36L1	-	-	-	-0.474
TCGA-06-0214	ZFP36L1	-	-	-	-
TCGA-12-0670	ZFP36L1	-	-	-	-
TCGA-14-0817	ZFP36L1	-	-	-	-0.649
TCGA-06-0221	ZFP36L1	-	-	-	-0.626
TCGA-06-0188	ZFP36L1	-	-	-	-
TCGA-76-4929	ZFP36L1	-	-	-	-0.391
TCGA-14-1459	ZFP36L1	-	-	-	-
TCGA-27-1834	ZFP36L1	-	-	-	-0.356
TCGA-12-0821	ZFP36L1	-	-	-	-0.695
TCGA-19-2620	ZFP36L1	-	-	-	-0.074
TCGA-06-0185	ZFP36L1	-	-	-	-
TCGA-14-1829	ZFP36L1	-	-	-	-0.812
TCGA-27-1831	ZFP36L1	-	-	-	-0.863
TCGA-06-5413	ZFP36L1	-	-	-	-0.51
TCGA-14-2554	ZFP36L1	-	-	-	-0.092
TCGA-12-5295	ZFP36L1	-	-	-	-1.017
TCGA-06-0208	ZFP36L1	-	-	-	-
TCGA-02-0451	ZFP36L1	-	-	-	-
TCGA-12-0707	ZFP36L1	-	-	-	-
TCGA-12-1097	ZFP36L1	-	-	-	-
TCGA-14-1827	ZFP36L1	-	-	-	-
TCGA-02-0089	ZFP36L1	-	-	-	-
TCGA-12-3649	ZFP36L1	-	-	-	-
TCGA-41-3392	ZFP36L1	-	-	-	-
TCGA-06-0219	ZFP36L1	-	-	-	-1.01
TCGA-16-1063	ZFP36L1	-	-	-	-
TCGA-28-5204	ZFP36L1	-	-	-	-0.891
TCGA-14-0866	ZFP36L1	-	-	-	-
TCGA-12-1089	ZFP36L1	-	-	-	-
TCGA-12-0828	ZFP36L1	-	-	-	-
TCGA-28-2506	ZFP36L1	-	-	-	-
TCGA-12-1599	ZFP36L1	-	-	-	-
TCGA-19-0963	ZFP36L1	-	-	-	-
TCGA-12-5301	ZFP36L1	-	-	-	-
TCGA-06-0171	ZFP36L1	-	-	-	1.389
TCGA-08-0520	ZFP36L1	-	-	-	-
TCGA-06-5859	ZFP36L1	-	-	-	0.411
TCGA-06-2566	ZFP36L1	-	-	-	-
TCGA-02-0324	ZFP36L1	-	-	-	-
TCGA-12-3651	ZFP36L1	-	-	-	-
TCGA-27-2526	ZFP36L1	-	-	-	-1.029
TCGA-06-0173	ZFP36L1	-	-	-	-
TCGA-06-0162	ZFP36L1	-	-	-	-
TCGA-06-0182	ZFP36L1	-	-	-	-
TCGA-06-0138	ZFP36L1	-	-	-	-0.268
TCGA-06-0939	ZFP36L1	-	-	-	-
TCGA-32-4211	ZFP36L1	-	-	-	-
TCGA-12-0826	ZFP36L1	-	-	-	-
TCGA-02-0052	ZFP36L1	-	-	-	-
TCGA-06-0237	ZFP36L1	-	-	-	-
TCGA-06-2567	ZFP36L1	-	-	-	0.507
TCGA-06-0195	ZFP36L1	-	-	-	-
TCGA-19-1791	ZFP36L1	-	-	-	-
TCGA-27-2518	ZFP36L1	-	-	-	-
TCGA-06-5411	ZFP36L1	-	-	-	-0.994
TCGA-32-1982	ZFP36L1	-	-	-	-0.469
TCGA-06-0142	ZFP36L1	-	-	-	-
TCGA-26-1799	ZFP36L1	-	-	-	-
TCGA-08-0386	ZFP36L1	-	-	-	0.189
TCGA-12-1598	ZFP36L1	-	-	-	-
TCGA-02-0083	ZFP36L1	-	-	-	-
TCGA-08-0349	ZFP36L1	-	-	-	-
TCGA-06-0133	ZFP36L1	-	-	-	-
TCGA-06-0179	ZFP36L1	-	-	-	-
TCGA-06-0240	ZFP36L1	-	-	-	-
TCGA-14-2555	ZFP36L1	-	-	-	-
TCGA-28-1752	ZFP36L1	-	-	-	-
TCGA-06-0132	ZFP36L1	-	-	-	-0.329
TCGA-06-0649	ZFP36L1	-	-	-	-0.427
TCGA-76-4927	ZFP36L1	-	-	-	-0.787
TCGA-06-0749	ZFP36L1	-	-	-	0.207
TCGA-06-0213	ZFP36L1	-	-	-	-
TCGA-06-0882	ZFP36L1	-	-	-	-0.228
TCGA-14-0812	ZFP36L1	-	-	-	-
TCGA-12-0773	ZFP36L1	-	-	-	-
TCGA-32-1980	ZFP36L1	-	-	-	-0.65
TCGA-08-0389	ZFP36L1	-	-	-	-
TCGA-08-0380	ZFP36L1	-	-	-	-
TCGA-14-3476	ZFP36L1	-	-	-	-
TCGA-06-0167	ZFP36L1	-	-	-	-
TCGA-06-0178	ZFP36L1	-	-	-	-0.898
TCGA-06-0648	ZFP36L1	-	-	-	-
TCGA-06-0646	ZFP36L1	-	-	-	0.458
TCGA-41-2575	ZFP36L1	-	-	-	-
TCGA-27-1836	ZFP36L1	-	-	-	-
TCGA-14-0813	ZFP36L1	-	-	-	-
TCGA-76-4934	ZFP36L1	-	-	-	-
TCGA-14-1825	ZFP36L1	-	-	-	-1.022
TCGA-76-4925	ZFP36L1	-	-	-	-0.748
TCGA-32-4210	ZFP36L1	-	-	-	-
TCGA-06-0241	ZFP36L1	-	-	-	-
TCGA-19-1390	ZFP36L1	-	-	-	-1.058
TCGA-27-1830	ZFP36L1	-	-	-	0.066
TCGA-27-2521	ZFP36L1	-	-	-	-0.68
TCGA-02-2483	ZFP36L1	-	-	-	-0.719
TCGA-14-4157	ZFP36L1	-	-	-	-
TCGA-14-1401	ZFP36L1	-	-	-	-
TCGA-76-4935	ZFP36L1	-	-	-	-
TCGA-19-1387	ZFP36L1	-	-	-	-
TCGA-12-3650	ZFP36L1	-	-	-	-0.921
TCGA-08-0353	ZFP36L1	-	-	-	-
TCGA-06-0745	ZFP36L1	-	-	-	-0.317
TCGA-32-5222	ZFP36L1	-	-	-	-0.471
TCGA-06-0216	ZFP36L1	-	-	-	-
TCGA-02-0048	ZFP36L1	-	-	-	-
TCGA-76-6191	ZFP36L1	-	-	-	-
TCGA-14-0865	ZFP36L1	-	-	-	-
TCGA-08-0359	ZFP36L1	-	-	-	-
TCGA-02-0446	ZFP36L1	-	-	-	-
TCGA-06-0410	ZFP36L1	-	-	-	-
TCGA-02-0024	ZFP36L1	-	-	-	-
TCGA-02-0014	ZFP36L1	-	-	-	-
TCGA-08-0347	ZFP36L1	-	-	-	-
TCGA-26-5134	ZFP36L1	-	-	-	-0.987
TCGA-14-1455	ZFP36L1	-	-	-	-
TCGA-02-0440	ZFP36L1	-	-	-	-
TCGA-02-0047	ZFP36L1	-	-	-	-0.105
TCGA-14-1795	ZFP36L1	-	-	-	-
TCGA-02-0104	ZFP36L1	-	-	-	-
TCGA-02-0281	ZFP36L1	-	-	-	-
TCGA-08-0517	ZFP36L1	-	-	-	-
TCGA-19-5956	ZFP36L1	-	-	-	-
TCGA-08-0348	ZFP36L1	-	-	-	-
TCGA-76-6285	ZFP36L1	-	-	-	-
TCGA-06-0413	ZFP36L1	-	-	-	-
TCGA-06-1801	ZFP36L1	-	-	-	-
TCGA-32-1976	ZFP36L1	-	-	-	-
TCGA-08-0345	ZFP36L1	-	-	-	-
TCGA-15-1449	ZFP36L1	-	-	-	-
TCGA-32-4208	ZFP36L1	-	-	-	-
TCGA-06-0174	ZFP36L1	-	-	-	-0.544
TCGA-12-0616	ZFP36L1	-	-	-	-1.018
TCGA-19-2624	ZFP36L1	-	-	-	-0.807
TCGA-41-2571	ZFP36L1	-	-	-	-0.856
TCGA-06-0686	ZFP36L1	-	-	-	-0.704
